region_id,region_name,country,color
4069,Balaleisa (Vaspurakan),Gordyene,#D33115
3191,Korion (Crete),Gortyna,#009CE0
3192,Gortyna (Crete),Gortyna,#009CE0
494,Gothonia,Gothania,#FE9200
514,Gothoscandza,Gothoscandza,#9F0500
511,Goutia,Goutia,#F44E3B
2299,Darantasia,Graioceli,#93C28D
1485,Gornyak,Gryphia,#dae8fe
1486,Aleysk,Gryphia,#dae8fe
1487,Kargat,Gryphia,#dae8fe
1488,Turochak,Gryphia,#dae8fe
1489,Barnaul,Gryphia,#dae8fe
1490,Sheregesh,Gryphia,#dae8fe
1046,Guanches (Canary Islands),Guanches,#CCCCCC
897,Gui,Gui,#CA8A04
1300,Yeongcheon,Gulbal,#DB2777
996,Gumo,Gumo,#CCCCCC
1293,Busan,Guya,#CCCCCC
1443,Baganuur,Guyan,#C5ADD1
1444,Ulaanbaatar,Guyan,#C5ADD1
2458,Palma (Majorca),Gymnaesians,#FEF2AF
2459,Guium (Majorca),Gymnaesians,#FEF2AF
2488,Tuci (Majorca),Gymnaesians,#FEF2AF
2489,Mao (Minorca),Gymnaesians,#FEF2AF
220,Capsta lustiniana (Tritonis),Gyzantia,#fff39f
221,Silesva (Tritonis),Gyzantia,#fff39f
822,Macomades Minores (Byzacena),Gyzantia,#fff39f
2467,Bennafa (Byzacena),Gyzantia,#fff39f
2656,Thiges (Tritonis),Gyzantia,#fff39f
2657,Castra Nepitana (Tritonis),Gyzantia,#fff39f
2658,Talib,Gyzantia,#fff39f
2659,Rjim Maatoug (Tritonis),Gyzantia,#fff39f
2660,Faouar (Tritonis),Gyzantia,#fff39f
2661,Ghidma (Tritonis),Gyzantia,#fff39f
2662,Jamnah (Tritonis),Gyzantia,#fff39f
2663,Turris Tamaleni (Tritonis),Gyzantia,#fff39f
2664,Aves (Tritonis),Gyzantia,#fff39f
2665,Aquae Tacapitanae (Tritonis),Gyzantia,#fff39f
470,Hadramaut,Hadramaut,#CCCCCC
675,'Adromet (Byzacena),Hadrametum,#312E81
3183,Bargylia (Caria),Halikarnassos,#F472B6
3186,Halikarnassos (Caria),Halikarnassos,#F472B6
920,Halin,Halin,#14B8A6
1519,Qinshui,Han,#4ADE80
1520,Shangdang,Han,#4ADE80
1521,Fushan,Han,#4ADE80
1534,Zheng,Han,#4ADE80
1082,Hanben,Hanben,#8B5CF6
1411,Taejka,Haoshi,#831843
1412,Spassk-Kal'nij,Haoshi,#831843
1190,Western Harima,Hari,#C6E498
502,Haria,Haria,#FE9200
1191,Eastern Harima,Harima,#8B5CF6
826,Tartessus,Hasta,#c2aac4
1236,Western Tosa,Hata,#FDE047
501,Helisia,Helisia,#C45100
495,Helveconia,Helveconia,#FE9200
338,Helvi,Helvi,#194D33
807,Hemeroskopeion,Hemeroskopeion,#0C797D
867,Heniochia,Heniochia,#B0BC00
778,Heraia (Arcadia),Heraia,#16A5A5
765,Herakleia (Lucania),Herakleia,#16A5A5
2410,Herakleia Minoa (Sicily),Herakleia Minoa,#CCCCCC
859,Herakleia Pontica (Mariandynia),Herakleia Pontica,#16A5A5
207,Hermione (Argolis),Hermione,#0C797D
485,Hermunduria,Hermunduria,#ff9933
1451,Hezhongshi,Hezongshi,#999999
1226,Hida,Hida,#DB2777
1170,Hyūga,Himuka,#CA8A04
1171,Hishū,Hinokuni,#EF4444
41,Zhalauly,Hippasii,#E7F4BB
110,Koskol,Hippasii,#E7F4BB
409,Imeni,Hippasii,#E7F4BB
410,Burmasha,Hippasii,#E7F4BB
411,Aktas,Hippasii,#E7F4BB
759,Hipponion (Bruttium),Hipponion,#0C797D
252,Tergeste (Histria),Histri,#CCCCCC
2381,Flanona (Histria),Histri,#CCCCCC
2382,Parentium (Histria),Histri,#CCCCCC
2383,Pola (Histria),Histri,#CCCCCC
2384,Piquentum (Histria),Histri,#CCCCCC
1219,Hitachi,Hitati,#BE185D
913,Hnaw Kan,Hnaw Kan,#5EEAD4
3809,Homonadeis (Isauria),Homonadia,#22C55E
1207,Eastern Mikawa,Honokuni,#6B7280
1182,Hōki,Houki,#F97316
1183,Inaba,Houki,#F97316
321,Helong,Huifa,#86EFAC
1476,Altay,Hujie,#000000
1477,Ridder,Hujie,#000000
1478,Chemal,Hujie,#000000
1479,Kom-Kanas,Hujie,#000000
1460,Ulaangom,Hunyu,#000000
1461,Buruunturuun,Hunyu,#000000
2281,Vardagate (Liguria),Iadatinia,#22C55E
387,Iapygia,Iapygia,#FCC400
357,Iasi,Iasi,#875c32
1702,Manino,Iazyges,#a3f5ce
1703,Lyman,Iazyges,#a3f5ce
1704,Onika,Iazyges,#a3f5ce
1705,Yalta (Bosporanum),Iazyges,#a3f5ce
1706,Chaltyr',Iazyges,#a3f5ce
1707,Polohy,Iazyges,#a3f5ce
1708,Taganrog (Bosporanum),Iazyges,#a3f5ce
1709,Donetsk,Iazyges,#a3f5ce
1710,Soledar,Iazyges,#a3f5ce
1711,Gukovo,Iazyges,#a3f5ce
1712,Shakthty,Iazyges,#a3f5ce
151,Ibericus,Ibericus,#FCDC00
2457,'I Bosem (Ibiza),Iboshim,#F472B6
532,Icenia,Icenia,#54e0e0
3196,Hierapytna (Crete),Ierapetra,#009CE0
1199,Iga,Igo,#795548
1056,Iki,Iki,#DC2626
2268,Dertona (Liguria),Ilvatia,#60A5FA
2280,Coeba (Liguria),Ilvatia Coeba,#A16207
2285,Crixia (Liguria),Ilvatia Coeba,#A16207
1225,Etchū,Imizu,#4ADE80
270,Indiketia,Indiketia,#bb7500
638,Indravana,Indravana,#7C3AED
2287,Album Ingaunum (Liguria),Ingaunia,#6B7280
2254,Lambrum (Transpadana),Insubri,#808900
2255,Argentea (Transpadana),Insubri,#808900
2256,Laus Insubrim (Transpadana),Insubri,#808900
2257,Ticinum (Transpadana),Insubri,#808900
2259,Sebuinus Vicus (Transpadana),Insubri,#808900
2260,Mediolanum (Transpadana),Insubri,#808900
2271,Plumbia (Transpadana),Insubri,#808900
2288,Album Intimilium (Liguria),Intimilia,#68BC00
1211,Suruga,Iohara,#CA8A04
2564,'I Kossim (West Numida),Iol,#8B5CF6
2568,Yi'ol (West Numida),Iol,#8B5CF6
2308,Statio Maiensis (Rhaetica),Isarci,#DC2626
1205,Ise,Ise,#FDE047
3780,Podalia (Milyas),Isindia,#0F766E
3781,Isinda (Milyas),Isindia,#0F766E
769,Issa,Issa,#73D8FF
594,Arkalyk,Issedones,#374151
595,Atbasar,Issedones,#374151
3115,Histros,Istros,#93C5FD
3116,Axiopolis,Istros,#93C5FD
3117,Capidava,Istros,#93C5FD
1174,Ito,Ito,#CCCCCC
558,Ivernia,Ivernia,#68BC00
1194,Izumi,Iwa,#4C1D95
1180,Iwami,Iwami,#CCCCCC
1235,South Iyo,Iya,#CCCCCC
1210,Izu,Izu,#99F6E4
1016,Jadis,Jadis,#CCCCCC
1483,Abaza,Jiankun,#D1D5DB
1484,Kuragino,Jiankun,#D1D5DB
46,Mokpo,Jin Confederacy,#16A34A
47,Yeosu,Jin Confederacy,#16A34A
65,Jinju,Jin Confederacy,#16A34A
66,Jirisan,Jin Confederacy,#16A34A
67,Gwangju,Jin Confederacy,#16A34A
68,Namwon,Jin Confederacy,#16A34A
69,Jeonju,Jin Confederacy,#16A34A
74,Sangju,Jin Confederacy,#16A34A
75,Daejeon,Jin Confederacy,#16A34A
299,Boryeong,Jin Confederacy,#16A34A
618,Namhae,Jin Confederacy,#16A34A
619,Daegok-ri,Jin Confederacy,#16A34A
620,Cheonan,Jin Confederacy,#16A34A
983,Jingjue,Jingjue,#FDBA74
1080,Jiuxianlan,Jiuxianlan,#EC4899
1013,Jubbah,Jubbah,#FCA5A5
3446,Tzo'ar (Judea),Judea,#3B82F6
3447,Metzada (Judea),Judea,#3B82F6
3448,Beit Lekhem (Judea),Judea,#3B82F6
3449,Yerushalayim (Judea),Judea,#3B82F6
3450,Hebron (Judea),Judea,#3B82F6
3451,Tell 'Arad (Judea),Judea,#3B82F6
3452,Bettar (Judea),Judea,#3B82F6
3453,Hamtah (Judea),Judea,#3B82F6
3454,Lydda (Judea),Judea,#3B82F6
3455,Yeriho (Judea),Judea,#3B82F6
3456,Beth Haran (Judea),Judea,#3B82F6
3457,Karak (Judea),Judea,#3B82F6
3458,Rabbat (Judea),Judea,#3B82F6
3459,Medaba (Judea),Judea,#3B82F6
3460,Heshbon (Judea),Judea,#3B82F6
3461,Tzor Gilead (Judea),Judea,#3B82F6
3462,Sukkot (Samaria),Judea,#3B82F6
3463,Shiloh (Judea),Judea,#3B82F6
902,Juding,Juding,#831843
412,Chandmani,Junji,#4D4D4D
1612,Karabau,Jurcae,#ffea9f
1613,Oral,Jurcae,#ffea9f
993,Jushi,Jushi,#F472B6
1545,Juyan,Juyan,#EAB308
941,Kaandhalkuranadu,Kaandhalkuranadu,#CCCCCC
946,Kaankezhunadu,Kaankezhunadu,#CA8A04
1223,Kaga,Kaga,#CCCCCC
1212,Kai,Kai,#78350F
182,Brahmani,Kalinga,#E27300
295,Kalinga,Kalinga,#E27300
244,Kallipolis (Apulia),Kallipolis,#16A5A5
298,Kamarupa,Kamarupa,#0C797D
1245,Kōzuke,Kaminotuke,#FDE047
932,Kandis,Kandis,#EF4444
3188,Kaunos (Caria),Kaounos,#68BC00
3189,Daidala (Lycia),Kaounos,#68BC00
1816,Aloja,Karbonia,#B3B3B3
1817,Valga,Karbonia,#B3B3B3
1818,Torva,Karbonia,#B3B3B3
1819,Sindi,Karbonia,#B3B3B3
1820,Lihula,Karbonia,#B3B3B3
1821,Saaremaa,Karbonia,#B3B3B3
1822,Hiiumaa,Karbonia,#B3B3B3
1823,Muhu,Karbonia,#B3B3B3
1824,Haapsalu,Karbonia,#B3B3B3
1825,Rapla,Karbonia,#B3B3B3
1826,Maardu,Karbonia,#B3B3B3
1828,Sillamae,Karbonia,#B3B3B3
1829,Tapa,Karbonia,#B3B3B3
1830,Kunda,Karbonia,#B3B3B3
1831,Paide,Karbonia,#B3B3B3
1832,Kallaste,Karbonia,#B3B3B3
1833,Tartu,Karbonia,#B3B3B3
1834,Rapina,Karbonia,#B3B3B3
1835,Antsla,Karbonia,#B3B3B3
1836,Palkino,Karbonia,#B3B3B3
1837,Gdov,Karbonia,#B3B3B3
1838,Balsovo,Karbonia,#B3B3B3
951,Karkanadu,Karkanadu,#85766B
828,Karmo,Karmo,#efe2ef
829,Kartuba,Kartuba,#d1bdd7
189,Karusa,Karusa,#818CF8
3897,Daybra (Mariandynia),Kaukonia,#B0BC00
3968,Parthenia (Paphlagonia),Kaukonia,#B0BC00
3981,Kimista (Paphlagonia),Kaukonia,#B0BC00
1187,Bingo,Kaya,#FDE047
1188,Bitchū,Kaya,#FDE047
1216,Awa,Kazusa,#6366F1
1217,Kazusa,Kazusa,#6366F1
927,Kedah,Kedah,#60A5FA
3184,Keramos (Caria),Keramos,#F9A8D4
864,Kerausous,Kerausous,#68CCCA
2462,Missu' (Carthago),Kerkouane,#16A34A
2463,'Asep (Carthago),Kerkouane,#16A34A
647,Khao Sam Kaeo,Khao Sam Kaeo,#3B82F6
1562,Urgench,Kharazm,#CA8A04
1563,Nukus,Kharazm,#CA8A04
1564,Andalyp,Kharazm,#CA8A04
639,Khasa,Khasa,#4C1D95
981,Khotan,Khotan,#CA8A04
652,Khuan Lukpad,Khuan Lukpad,#86EFAC
3791,Kibyra (Milyas),Kibyratia,#60A5FA
3792,Boubon (Milyas),Kibyratia,#60A5FA
3846,Kidrama (Caria),Kibyratia,#60A5FA
1166,Shodoshima,Kii,#4ADE80
1189,Bizen,Kii,#4ADE80
1196,Western Kii,Kina,#A78BFA
1015,Kindah,Kindah,#CCCCCC
226,Kios (Bithynia),Kios,#818CF8
1263,To-kor-pet,Kitami,#5D4037
1264,Tu-kotan,Kitami,#5D4037
1265,Nupka-pet,Kitami,#5D4037
1266,Kunasir,Kitami,#5D4037
1097,Knidos (Caria),Knidos,#16A34A
3193,Knossos (Crete),Knossos,#0062B1
628,Kok Charoen,Kok Charoen,#5EEAD4
1512,Ekibastuz,Korgantas,#374151
1513,Qarqaraly,Korgantas,#374151
809,Korkyra (Epirus),Korkyra,#68CCCA
789,Kos (Sporades),Kos,#4D4D4D
944,Kosar,Kosar,#4ADE80
1239,Eastern Echigo,Kosinofukae,#A1887F
929,Kota Gelanggi,Kota Gelanggi,#99F6E4
3758,Kolybrassos (Pamphylia),Kotennia,#A78BFA
3761,Kotenna (Pamphylia),Kotennia,#A78BFA
863,Kotyora,Kotyora,#0C797D
2627,'Ashshillit (Tingitania),Kouass,#1F0C3D
376,Krobyzni,Krobyzni,#bdd709
3111,Krounoi,Krounoi,#F3F4F6
919,Kualaddungun,Kualaddungun,#2DD4BF
1238,Western Echigo,Kubiki,#93C5FD
995,Kucha,Kucha,#BE185D
948,Kudanadu,Kudanadu,#60A5FA
1197,Eastern Kii,Kumano,#818CF8
1168,Kumaso,Kumaso,#22C55E
1234,Central Iyo,Kumi,#93C5FD
903,Kunming,Kunming,#F472B6
949,Kuntala,Kuntala,#C1AEB7
795,Kydonia (Crete),Kydonia,#0062B1
796,Kyzikios (Mysia),Kyzikios,#F87171
1121,Artake (Mysia),Kyzikios,#F87171
3168,Proikonesos (Mysia),Kyzikios,#F87171
2269,Laumellum (Transpadana),Laevi,#166534
2315,Aguntum,Lai,#E3F3A5
632,Sa Huynh,Lamap,#68CCCA
695,Lamuri,Lamuri,#14B8A6
926,Langkashuka,Langkashuka,#6D28D9
483,Langobardia,Langobardia,#FE9200
1023,Langyayue,Langyayue,#9C990C
2220,Apua (Aemilia),Lapicinia,#93C5FD
793,Lappa (Crete),Lappa,#16A5A5
2666,Lascuta  (Conventus Gaditanus),Lascutaia,#F7AAF7
1888,Buhl,Latobrigi,#22C55E
1889,Bruchsal,Latobrigi,#22C55E
1891,Backnang,Latobrigi,#22C55E
1892,Mosbach,Latobrigi,#22C55E
1893,Wemding,Latobrigi,#22C55E
1894,Renningen,Latobrigi,#22C55E
1895,Eppingen,Latobrigi,#22C55E
1896,Spalt,Latobrigi,#22C55E
2332,Neviodunum,Latovici,#194D33
2333,Latobicorum,Latovici,#194D33
404,Grozny,Legae,#95ff9d
405,Zeterechny,Legae,#95ff9d
406,Mozdok,Legae,#95ff9d
407,Pyatigorsk,Legae,#95ff9d
493,Lemovia,Lemovia,#C45100
676,'Illapqi Parva (Byzacena),Lepcis Parva,#831843
2303,Summus Lacus,Leponti,#22C55E
772,Lepreon (Elis),Lepreon,#16A5A5
1909,Rain,Leunia,#8E9E1B
2258,Vercellae (Transpadana),Libuia,#16A34A
2273,Eporedia (Transpadana),Libuia,#16A34A
253,Liburnia,Liburnians,#FB9E00
2359,Damasia,Licati,#166534
2361,Arces Covelicae,Licati,#166534
2362,Bratnanium,Licati,#166534
125,Lihyan,Lihyan,#CCCCCC
2224,Forum Alieni (Aemilia),Lingones,#166534
2225,Vicus Aventia (Aemilia),Lingones,#166534
2226,Corniculani (Venetia),Lingones,#166534
2227,Brundulum (Venetia),Lingones,#166534
2228,Hatria (Venetia),Lingones,#166534
2229,Trecenta (Venetia),Lingones,#166534
2230,Ceneselli (Venetia),Lingones,#166534
336,Lingones,Lingoni,#166534
1072,Linhue,Linhue,#ACF0C6
1143,Amamioshima,Liukiu,#60A5FA
1144,Kikai,Liukiu,#60A5FA
1145,Tokunoshima,Liukiu,#60A5FA
1146,Wadomari,Liukiu,#60A5FA
1147,Yoron,Liukiu,#60A5FA
1148,Maedomari,Liukiu,#60A5FA
1149,Izena,Liukiu,#60A5FA
1150,Okinawa,Liukiu,#60A5FA
1151,Ie,Liukiu,#60A5FA
1152,Tokashiki,Liukiu,#60A5FA
1154,Kumejima,Liukiu,#60A5FA
1155,Miyakojima,Liukiu,#60A5FA
1156,Tarama,Liukiu,#60A5FA
1157,Ishigaki,Liukiu,#60A5FA
1158,Iriomote,Liukiu,#60A5FA
1162,Hateruma,Liukiu,#60A5FA
1163,Yonaguni,Liukiu,#60A5FA
2754,Ouassay (Souss),Lixitae,#f8afaf
2755,Aglou (Souss),Lixitae,#f8afaf
2756,Iligh (Souss),Lixitae,#f8afaf
2757,Baha (Souss),Lixitae,#f8afaf
2758,Imighzer (Souss),Lixitae,#f8afaf
2759,Taroudant (Souss),Lixitae,#f8afaf
2760,Teima (Souss),Lixitae,#f8afaf
2761,Larbaa Magnoun (Souss),Lixitae,#f8afaf
2762,Berhil (Souss),Lixitae,#f8afaf
2763,Aoulouze (Souss),Lixitae,#f8afaf
2764,Taliouine (Souss),Lixitae,#f8afaf
2628,Likesh (Tingitania),Lixus,#EAB308
2631,Occasum (Tingitania),Lixus,#EAB308
2632,Nahor Qor (Tingitania),Lixus,#EAB308
269,Ilergetes,Llergetes,#c0850a
760,Locri (Bruttium),Locri,#16A5A5
917,Loeu,Loeu,#FDE047
2445,Longones (Sardinia),Longonenses,#FCA5A5
988,Hohhot,Loufan,#808080
989,Loulan,Loulan,#60A5FA
900,Louwo,Louwo,#22C55E
308,Taishan,Lu,#0F766E
107,Stilianum (Lucania),Lucani,#a6bb11
115,Bantia (Apulia),Lucani,#a6bb11
155,Silvium (Apulia),Lucani,#a6bb11
2156,Paestum (Lucania),Lucani,#a6bb11
2157,Volcei (Lucania),Lucani,#a6bb11
2158,Mons Pullinus (Lucania),Lucani,#a6bb11
2161,Blanda (Lucania),Lucani,#a6bb11
2162,Siris (Lucania),Lucani,#a6bb11
2163,Grumentum (Lucania),Lucani,#a6bb11
2164,Consilinum (Lucania),Lucani,#a6bb11
937,Lumbini,Lumbini,#FDBA74
2443,Luguido (Sardinia),Luquidonenses,#FACC15
2446,Lesa (Sardinia),Luquidonenses,#FACC15
2448,Thorpe (Sardinia),Luquidonenses,#FACC15
260,Lusitania,Lusitanii,#DBDF00
261,Vettones,Lusitanii,#DBDF00
3194,Lyktos (Crete),Lyktos,#C4B4E4
1120,Samothraki (Samothraki),Lysimachus Kingdom,#68BC00
3083,Doriskos (Rhodope),Lysimachus Kingdom,#68BC00
3084,Abdera (Rhodope),Lysimachus Kingdom,#68BC00
3085,Oraion (Rhodope),Lysimachus Kingdom,#68BC00
3086,Porsoula (Rhodope),Lysimachus Kingdom,#68BC00
3087,Rhodope (Rhodope),Lysimachus Kingdom,#68BC00
3088,Zerbai (Rhodope),Lysimachus Kingdom,#68BC00
3089,Ainos (East Thrace),Lysimachus Kingdom,#68BC00
3090,Kypsela (East Thrace),Lysimachus Kingdom,#68BC00
3091,Sestos (East Thrace),Lysimachus Kingdom,#68BC00
3092,Lysimacheia (East Thrace),Lysimachus Kingdom,#68BC00
3093,Bisanthe (East Thrace),Lysimachus Kingdom,#68BC00
3095,Aproi (East Thrace),Lysimachus Kingdom,#68BC00
3098,Perinthos (East Thrace),Lysimachus Kingdom,#68BC00
3099,Uskodama (East Thrace),Lysimachus Kingdom,#68BC00
3100,Tarpodizon (East Thrace),Lysimachus Kingdom,#68BC00
3101,Aulaiouteichos (East Thrace),Lysimachus Kingdom,#68BC00
3102,Salmydessos (East Thrace),Lysimachus Kingdom,#68BC00
3103,Bizye (East Thrace),Lysimachus Kingdom,#68BC00
3104,Nike (East Thrace),Lysimachus Kingdom,#68BC00
3105,Bergoule (East Thrace),Lysimachus Kingdom,#68BC00
588,Ma'in,Ma'in,#CCCCCC
2885,Hun (Socna),Machyles,#c1b968
2886,Waddan (Socna),Machyles,#c1b968
2887,Socna (Socna),Machyles,#c1b968
2888,Wilyan (Socna),Machyles,#c1b968
2889,Tamshin (Socna),Machyles,#c1b968
2890,Mughattah (Socna),Machyles,#c1b968
2891,Fuqaha (Socna),Machyles,#c1b968
2892,Jufrah (Socna),Machyles,#c1b968
2948,Kurmut (Socna),Machyles,#c1b968
1648,Dinskaya,Maeotae,#d0e0b8
1649,Kanevskaya,Maeotae,#d0e0b8
1650,Samarskoye,Maeotae,#d0e0b8
366,Maezaei,Maezaei,#ea921a
1597,North Magyarok,Magyars,#AEA1FF
1598,South Magyarok,Magyars,#AEA1FF
633,Mahisamandala,Mahisamandala,#FDE047
851,Mai Adrasha,Mai Adrasha,#194D33
1044,Majos (Canary Islands),Majos,#CCCCCC
1010,Thenteos (Wadi Ghirza),Makae,#e8f0b7
2848,Vinaza (Wadi Ghirza),Makae,#e8f0b7
2849,Garian (Wadi Ghirza),Makae,#e8f0b7
2850,Thenadassa (Wadi Ghirza),Makae,#e8f0b7
2851,Mesphe (Wadi Ghirza),Makae,#e8f0b7
2852,Subututtu (Wadi Ghirza),Makae,#e8f0b7
2853,Mizda (Wadi Ghirza),Makae,#e8f0b7
2854,Abraq (Wadi Ghirza),Makae,#e8f0b7
2855,Banat (Wadi Sawfejjin),Makae,#e8f0b7
2856,Khnafes (Wadi Sawfejjin),Makae,#e8f0b7
2857,Scemech (Wadi Sawfejjin),Makae,#e8f0b7
2858,Ajdab (Wadi Sawfejjin),Makae,#e8f0b7
2859,Ileigha (Wadi Ghirza),Makae,#e8f0b7
2860,Dnar (Wadi Sawfejjin),Makae,#e8f0b7
2861,Rimoniana (Wadi Sawfejjin),Makae,#e8f0b7
2862,Sdada (Wadi Sawfejjin),Makae,#e8f0b7
2863,Lebr (Wadi Sawfejjin),Makae,#e8f0b7
2864,Bularkan (Wadi Sawfejjin),Makae,#e8f0b7
2865,Gasr Banat (Wadi Sawfejjin),Makae,#e8f0b7
2866,Scedeua (Wadi Zamzam),Makae,#e8f0b7
2867,Ghirza (Wadi Zamzam),Makae,#e8f0b7
2868,Faschia (Wadi Zamzam),Makae,#e8f0b7
2869,Duraybikah (Wadi Zamzam),Makae,#e8f0b7
2870,Tabaqah (Wadi Zamzam),Makae,#e8f0b7
2871,Gharbya (Wadi Zamzam),Makae,#e8f0b7
2872,Sherbia (Wadi Zamzam),Makae,#e8f0b7
2873,Schiueref (Wadi Zamzam),Makae,#e8f0b7
2874,Shawi (Wadi Zamzam),Makae,#e8f0b7
2875,Sirte (Wadi Zamzam),Makae,#e8f0b7
2876,Auxiqua (Ajdabiya Interior),Makae,#e8f0b7
2877,Zayden (Ajdabiya Interior),Makae,#e8f0b7
2878,Ghoilaia (Ajdabiya Interior),Makae,#e8f0b7
2879,Jashalam (Ajdabiya Interior),Makae,#e8f0b7
2949,Barkol (Wadi Zamzam),Makae,#e8f0b7
2952,Ghaloa (Wadi Ghirza),Makae,#e8f0b7
15,Kalyani,Malaya,#F44E3B
497,Manimia,Manimia,#E27300
525,Sochocin,Manimia,#E27300
777,Mantinea (Arcadia),Mantinea,#68CCCA
487,Leipzig,Marcomannia,#C45100
500,Finsterwalde,Marcomannia,#C45100
1905,Waldheim,Marcomannia,#C45100
1141,Modra (Bithynia),Mariandynia,#B3B3B3
1160,Embolos (Mariandynia),Mariandynia,#B3B3B3
3547,Mariandynian Mountains (Mariandynia),Mariandynia,#B3B3B3
3548,Modra Pass (Bithynia),Mariandynia,#B3B3B3
3895,Kieros (Mariandynia),Mariandynia,#B3B3B3
3896,Salon (Mariandynia),Mariandynia,#B3B3B3
3898,Timonion (Mariandynia),Mariandynia,#B3B3B3
3899,Krateia (Mariandynia),Mariandynia,#B3B3B3
2282,Forum Fulvii (Liguria),Maricia,#A16207
251,Histonium (Samnium),Marrucini,#CA8A04
2123,Mons Appenninus Aufidena (Samnium),Marsi,#1D4ED8
2127,Antinum (Samnium),Marsi,#1D4ED8
2128,Aufidena (Samnium),Marsi,#1D4ED8
2550,Lesbia (East Numida),Masaesyli,#8BCFCF
2551,Vanisnesi (East Numida),Masaesyli,#8BCFCF
2552,Equizeto (East Numida),Masaesyli,#8BCFCF
2555,Zabi (East Numida),Masaesyli,#8BCFCF
2558,Central Tell Atlas Mountains (West Numida),Masaesyli,#8BCFCF
2565,Mont Zaccar (West Numida),Masaesyli,#8BCFCF
2566,Western Tell Atlas Mountains (West Numida),Masaesyli,#8BCFCF
2569,Cartili (West Numida),Masaesyli,#8BCFCF
2570,Gunugu (West Numida),Masaesyli,#8BCFCF
2571,Oppidum Definum (West Numida),Masaesyli,#8BCFCF
2572,Lambdia (West Numida),Masaesyli,#8BCFCF
2573,Sufasar (West Numida),Masaesyli,#8BCFCF
2574,Zucchabar (West Numida),Masaesyli,#8BCFCF
2575,Tatiliti (East Numida),Masaesyli,#8BCFCF
2576,Auzia (West Numida),Masaesyli,#8BCFCF
2577,Rapidum (West Numida),Masaesyli,#8BCFCF
2578,Phruraesius Mons (West Numida),Masaesyli,#8BCFCF
2579,Cinnaba Mons (West Numida),Masaesyli,#8BCFCF
2580,Thanaramusa Castra (West Numida),Masaesyli,#8BCFCF
2581,Bessemium (West Numida),Masaesyli,#8BCFCF
2582,Aras (East Numida),Masaesyli,#8BCFCF
2583,Ausum (West Numida),Masaesyli,#8BCFCF
2584,Tubusucti (West Numida),Masaesyli,#8BCFCF
2585,Sertei (East Numida),Masaesyli,#8BCFCF
2586,Arsennaria (West Numida),Masaesyli,#8BCFCF
2587,Portus Magulus (West Numida),Masaesyli,#8BCFCF
2588,Quiza Xenitana (West Numida),Masaesyli,#8BCFCF
2589,Caudium Castra (West Numida),Masaesyli,#8BCFCF
2590,Tingitanum (West Numida),Masaesyli,#8BCFCF
2591,Castra Germanorum (West Numida),Masaesyli,#8BCFCF
2592,Castra Nova (West Numida),Masaesyli,#8BCFCF
2593,Mina (West Numida),Masaesyli,#8BCFCF
2594,Aquae Sirenses (West Numida),Masaesyli,#8BCFCF
2595,Ala Milaria (West Numida),Masaesyli,#8BCFCF
2596,Breucorum (West Numida),Masaesyli,#8BCFCF
2597,Cenavicum (West Numida),Masaesyli,#8BCFCF
2598,Columnata (West Numida),Masaesyli,#8BCFCF
2599,Castra Puerorum (West Numida),Masaesyli,#8BCFCF
2601,Tasaccora (West Numida),Masaesyli,#8BCFCF
2602,Lucu (West Numida),Masaesyli,#8BCFCF
2603,Caputtasaccora (West Numida),Masaesyli,#8BCFCF
2604,Regiae (West Numida),Masaesyli,#8BCFCF
2605,Albulae (West Numida),Masaesyli,#8BCFCF
2606,Pomaria (West Numida),Masaesyli,#8BCFCF
2607,Syrorum (West Numida),Masaesyli,#8BCFCF
2608,Lemnis (West Numida),Masaesyli,#8BCFCF
2609,Siga (West Numida),Masaesyli,#8BCFCF
94,Massilia,Massilia,#68CCCA
2291,Antipolis,Massilia,#68CCCA
2469,Eastern Tell Atlas Mountains (East Numida),Massylii,#C9C58B
2472,Bulla Regia (Carthago),Massylii,#C9C58B
2473,Sika (Carthago),Massylii,#C9C58B
2510,Simitthus (East Numida),Massylii,#C9C58B
2511,Madauros (East Numida),Massylii,#C9C58B
2512,Tipaza (East Numida),Massylii,#C9C58B
2513,Thibilis (East Numida),Massylii,#C9C58B
2514,Zattara (East Numida),Massylii,#C9C58B
2515,Pagus Malarensium (East Numida),Massylii,#C9C58B
2516,Asuccuris (East Numida),Massylii,#C9C58B
2517,Calama (East Numida),Massylii,#C9C58B
2518,Fabatianum (East Numida),Massylii,#C9C58B
2522,Cuicul (East Numida),Massylii,#C9C58B
2523,Milevum (East Numida),Massylii,#C9C58B
2524,Celtianis (East Numida),Massylii,#C9C58B
2525,Cirta (East Numida),Massylii,#C9C58B
2526,Mopth (East Numida),Massylii,#C9C58B
2527,Zarai (East Numida),Massylii,#C9C58B
2528,Lamasba (East Numida),Massylii,#C9C58B
2529,Verecunda (East Numida),Massylii,#C9C58B
2530,Subzuaritanum (East Numida),Massylii,#C9C58B
2531,Diana Veteranorum (East Numida),Massylii,#C9C58B
2532,Thenebrestia (East Numida),Massylii,#C9C58B
2533,Bagai (East Numida),Massylii,#C9C58B
2534,Macomades (East Numida),Massylii,#C9C58B
2535,Casaea (East Numida),Massylii,#C9C58B
2536,Vasampus (East Numida),Massylii,#C9C58B
2539,Marcimeni (East Numida),Massylii,#C9C58B
2540,Thalades (East Numida),Massylii,#C9C58B
